"Municipality_code","Agegroup","GGD_name","Population_2021","Municipality_name","Province","Security_region_code","Security_region_name","ROAZ_region","GGD_code","SchoolRegion","Population_2020"
"GM0678","20-29","GGD Zeeland",1304,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1274
"GM0678","30-39","GGD Zeeland",1369,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1359
"GM0678","40-49","GGD Zeeland",1604,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1585
"GM0678","50-59","GGD Zeeland",1891,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1850
"GM0678","60-69","GGD Zeeland",1675,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1672
"GM0678","70-79","GGD Zeeland",1260,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1226
"GM0678","80-89","GGD Zeeland",566,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",559
"GM0678","90+","GGD Zeeland",126,"Kapelle","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",117
"GM0687","0-9","GGD Zeeland",4946,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5013
"GM0687","10-19","GGD Zeeland",5739,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5818
"GM0687","20-29","GGD Zeeland",5557,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5524
"GM0687","30-39","GGD Zeeland",5560,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5477
"GM0687","40-49","GGD Zeeland",5955,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6102
"GM0687","50-59","GGD Zeeland",6914,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6802
"GM0687","60-69","GGD Zeeland",6227,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6197
"GM0687","70-79","GGD Zeeland",5176,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5071
"GM0687","80-89","GGD Zeeland",2387,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2341
"GM0687","90+","GGD Zeeland",503,"Middelburg","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",477
"GM0703","0-9","GGD Zeeland",3073,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3109
"GM0703","10-19","GGD Zeeland",3115,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3128
"GM0703","20-29","GGD Zeeland",2968,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2886
"GM0703","30-39","GGD Zeeland",2873,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2804
"GM0703","40-49","GGD Zeeland",2687,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2723
"GM0703","50-59","GGD Zeeland",2973,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2945
"GM0703","60-69","GGD Zeeland",2346,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2323
"GM0703","70-79","GGD Zeeland",1835,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1785
"GM0703","80-89","GGD Zeeland",854,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",849
"GM0703","90+","GGD Zeeland",172,"Reimerswaal","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",178
"GM0715","0-9","GGD Zeeland",4836,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4878
"GM0715","10-19","GGD Zeeland",5543,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5696
"GM0715","20-29","GGD Zeeland",5498,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5363
"GM0715","30-39","GGD Zeeland",5902,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5817
"GM0715","40-49","GGD Zeeland",6552,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6746
"GM0715","50-59","GGD Zeeland",8388,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",8373
"GM0715","60-69","GGD Zeeland",7552,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",7491
"GM0715","70-79","GGD Zeeland",6617,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6554
"GM0715","80-89","GGD Zeeland",2975,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2909
"GM0715","90+","GGD Zeeland",600,"Terneuzen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",599
"GM0716","0-9","GGD Zeeland",3084,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3043
"GM0716","10-19","GGD Zeeland",3254,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3281
"GM0716","20-29","GGD Zeeland",3147,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3124
"GM0716","30-39","GGD Zeeland",3067,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2951
"GM0716","40-49","GGD Zeeland",2991,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3029
"GM0716","50-59","GGD Zeeland",3849,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3753
"GM0716","60-69","GGD Zeeland",3082,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3015
"GM0716","70-79","GGD Zeeland",2397,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2376
"GM0716","80-89","GGD Zeeland",1008,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",956
"GM0716","90+","GGD Zeeland",206,"Tholen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",229
"GM0717","0-9","GGD Zeeland",2226,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2158
"GM0717","10-19","GGD Zeeland",2295,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2369
"GM0717","20-29","GGD Zeeland",2033,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2029
"GM0717","30-39","GGD Zeeland",2047,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2020
"GM0717","40-49","GGD Zeeland",2335,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2437
"GM0717","50-59","GGD Zeeland",3266,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3275
"GM0717","60-69","GGD Zeeland",3349,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3345
"GM0717","70-79","GGD Zeeland",2958,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2841
"GM0717","80-89","GGD Zeeland",1195,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1162
"GM0717","90+","GGD Zeeland",249,"Veere","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",244
"GM0718","0-9","GGD Zeeland",3927,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4030
"GM0718","10-19","GGD Zeeland",4666,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4694
"GM0718","20-29","GGD Zeeland",5008,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5062
"GM0718","30-39","GGD Zeeland",4991,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4982
"GM0718","40-49","GGD Zeeland",5587,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",5666
"GM0718","50-59","GGD Zeeland",6307,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6209
"GM0718","60-69","GGD Zeeland",6059,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",6100
"GM0718","70-79","GGD Zeeland",5077,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",4978
"GM0718","80-89","GGD Zeeland",2229,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2143
"GM0718","90+","GGD Zeeland",507,"Vlissingen","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",496
"GM0736","0-9","GGD Regio Utrecht",4450,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",4411
"GM0736","10-19","GGD Regio Utrecht",5231,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",5371
"GM0736","20-29","GGD Regio Utrecht",4535,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",4533
"GM0736","30-39","GGD Regio Utrecht",4659,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",4542
"GM0736","40-49","GGD Regio Utrecht",5542,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",5761
"GM0736","50-59","GGD Regio Utrecht",7466,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",7340
"GM0736","60-69","GGD Regio Utrecht",6016,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",5916
"GM0736","70-79","GGD Regio Utrecht",4594,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",4442
"GM0736","80-89","GGD Regio Utrecht",1910,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",1855
"GM0736","90+","GGD Regio Utrecht",317,"De Ronde Venen","Utrecht","VR09","Utrecht","Traumazorgnetwerk Midden-Nederland","GG2514","midden",285
"GM0737","0-9","GGD Fryslân",3213,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",3243
"GM0737","10-19","GGD Fryslân",3976,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",4004
"GM0737","20-29","GGD Fryslân",3162,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",3129
"GM0737","30-39","GGD Fryslân",3307,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",3336
"GM0737","40-49","GGD Fryslân",3771,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",3930
"GM0737","50-59","GGD Fryslân",4803,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",4700
"GM0737","60-69","GGD Fryslân",4309,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",4301
"GM0737","70-79","GGD Fryslân",3599,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",3553
"GM0737","80-89","GGD Fryslân",1644,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",1580
"GM0737","90+","GGD Fryslân",276,"Tytsjerksteradiel","Fryslân","VR02","Fryslân","Acute Zorgnetwerk Noord Nederland","GG7206","noord",276
"GM0743","0-9","GGD Brabant-Zuidoost",1514,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1536
"GM0743","10-19","GGD Brabant-Zuidoost",1990,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1998
"GM0743","20-29","GGD Brabant-Zuidoost",1924,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1860
"GM0743","30-39","GGD Brabant-Zuidoost",1821,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1789
"GM0743","40-49","GGD Brabant-Zuidoost",1860,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1951
"GM0743","50-59","GGD Brabant-Zuidoost",2665,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2653
"GM0743","60-69","GGD Brabant-Zuidoost",2337,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2314
"GM0743","70-79","GGD Brabant-Zuidoost",1829,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1775
"GM0743","80-89","GGD Brabant-Zuidoost",779,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",758
"GM0743","90+","GGD Brabant-Zuidoost",98,"Asten","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",87
"GM0744","0-9","GGD West-Brabant",615,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",619
"GM0744","10-19","GGD West-Brabant",665,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",676
"GM0744","20-29","GGD West-Brabant",617,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",586
"GM0744","30-39","GGD West-Brabant",719,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",733
"GM0744","40-49","GGD West-Brabant",788,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",803
"GM0744","50-59","GGD West-Brabant",1071,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1077
"GM0744","60-69","GGD West-Brabant",1042,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",999
"GM0744","70-79","GGD West-Brabant",915,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",906
"GM0744","80-89","GGD West-Brabant",408,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",403
"GM0744","90+","GGD West-Brabant",59,"Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",57
"GM0748","0-9","GGD West-Brabant",6525,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",6563
"GM0748","10-19","GGD West-Brabant",7281,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",7352
"GM0748","20-29","GGD West-Brabant",7428,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",7414
"GM0748","30-39","GGD West-Brabant",7896,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",7862
"GM0748","40-49","GGD West-Brabant",8196,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",8430
"GM0748","50-59","GGD West-Brabant",10591,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",10554
"GM0748","60-69","GGD West-Brabant",9001,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",8954
"GM0748","70-79","GGD West-Brabant",7150,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",6961
"GM0748","80-89","GGD West-Brabant",2933,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",2878
"GM0748","90+","GGD West-Brabant",513,"Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",528
"GM0753","0-9","GGD Brabant-Zuidoost",2899,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2901
"GM0753","10-19","GGD Brabant-Zuidoost",3622,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3736
"GM0753","20-29","GGD Brabant-Zuidoost",3495,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3365
"GM0753","30-39","GGD Brabant-Zuidoost",3477,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3347
"GM0753","40-49","GGD Brabant-Zuidoost",3610,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3757
"GM0753","50-59","GGD Brabant-Zuidoost",5140,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",5074
"GM0753","60-69","GGD Brabant-Zuidoost",3853,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3777
"GM0753","70-79","GGD Brabant-Zuidoost",2669,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2602
"GM0753","80-89","GGD Brabant-Zuidoost",1290,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1286
"GM0753","90+","GGD Brabant-Zuidoost",161,"Best","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",143
"GM0755","0-9","GGD Hart voor Brabant",1097,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1059
"GM0755","10-19","GGD Hart voor Brabant",1396,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1410
"GM0755","20-29","GGD Hart voor Brabant",1358,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1338
"GM0755","30-39","GGD Hart voor Brabant",1263,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1242
"GM0755","40-49","GGD Hart voor Brabant",1260,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1244
"GM0755","50-59","GGD Hart voor Brabant",1799,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1784
"GM0755","60-69","GGD Hart voor Brabant",1315,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1297
"GM0755","70-79","GGD Hart voor Brabant",994,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",952
"GM0755","80-89","GGD Hart voor Brabant",410,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",384
"GM0755","90+","GGD Hart voor Brabant",67,"Boekel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",75
"GM0756","0-9","GGD Hart voor Brabant",2468,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",2440
"GM0756","10-19","GGD Hart voor Brabant",3357,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3460
"GM0756","20-29","GGD Hart voor Brabant",3335,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3281
"GM0756","30-39","GGD Hart voor Brabant",2904,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",2781
"GM0756","40-49","GGD Hart voor Brabant",3359,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3438
"GM0756","50-59","GGD Hart voor Brabant",4801,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",4841
"GM0756","60-69","GGD Hart voor Brabant",4528,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",4463
"GM0756","70-79","GGD Hart voor Brabant",3138,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",2994
"GM0756","80-89","GGD Hart voor Brabant",1491,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1446
"GM0756","90+","GGD Hart voor Brabant",228,"Boxmeer","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",221
"GM0757","0-9","GGD Hart voor Brabant",2943,"Boxtel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",2810
"GM0757","10-19","GGD Hart voor Brabant",4100,"Boxtel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3891
"GM0757","20-29","GGD Hart voor Brabant",3525,"Boxtel","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3352
